#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 02 21 15 30 999 99.0 99.0  2.07 11.11  7.71 284 9999.0 999.0  10.2 999.0 99.0 99.00
2021 02 21 16 00 999 99.0 99.0  1.95 11.76  7.63 280 9999.0 999.0  10.1 999.0 99.0 99.00
2021 02 21 16 30 999 99.0 99.0  1.83 11.11  7.50 282 9999.0 999.0  10.2 999.0 99.0 99.00
2021 02 21 17 00 999 99.0 99.0  1.93 12.50  7.83 278 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 21 17 30 999 99.0 99.0  1.91 11.76  7.65 287 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 21 18 00 999 99.0 99.0  1.92 11.76  7.82 282 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 21 18 30 999 99.0 99.0  1.95 11.76  7.88 282 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 21 19 00 999 99.0 99.0  1.87 10.53  7.87 281 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 21 19 30 999 99.0 99.0  1.98 10.53  8.02 279 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 21 20 00 999 99.0 99.0  2.04 12.50  8.06 279 9999.0 999.0  11.8 999.0 99.0 99.00
2021 02 21 20 30 999 99.0 99.0  1.98 11.76  7.82 281 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 21 21 00 999 99.0 99.0  2.12 11.76  7.54 279 9999.0 999.0  11.5 999.0 99.0 99.00
2021 02 21 21 30 999 99.0 99.0  1.96 11.76  7.61 281 9999.0 999.0  11.7 999.0 99.0 99.00
2021 02 21 22 00 999 99.0 99.0  2.03 11.76  7.68 282 9999.0 999.0  11.6 999.0 99.0 99.00
2021 02 21 22 30 999 99.0 99.0  1.91 12.50  7.42 277 9999.0 999.0  11.7 999.0 99.0 99.00
2021 02 21 23 00 999 99.0 99.0  2.03 12.50  7.36 275 9999.0 999.0  11.9 999.0 99.0 99.00
2021 02 21 23 30 999 99.0 99.0  1.95  9.09  7.20 282 9999.0 999.0  11.8 999.0 99.0 99.00
2021 02 22 00 00 999 99.0 99.0  2.06 11.76  7.17 278 9999.0 999.0  11.7 999.0 99.0 99.00
2021 02 22 00 30 999 99.0 99.0  1.86 11.76  6.69 280 9999.0 999.0  11.7 999.0 99.0 99.00
2021 02 22 01 00 999 99.0 99.0  1.98 11.76  6.88 283 9999.0 999.0  11.7 999.0 99.0 99.00
2021 02 22 01 30 999 99.0 99.0  1.94 10.00  6.82 280 9999.0 999.0  11.8 999.0 99.0 99.00
2021 02 22 02 00 999 99.0 99.0  1.90 11.76  6.85 284 9999.0 999.0  11.7 999.0 99.0 99.00
2021 02 22 02 30 999 99.0 99.0  1.94 11.76  6.79 286 9999.0 999.0  11.5 999.0 99.0 99.00
2021 02 22 03 00 999 99.0 99.0  1.89 11.76  7.06 280 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 22 03 30 999 99.0 99.0  1.93 11.11  7.11 282 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 22 04 00 999 99.0 99.0  1.86 11.11  7.01 282 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 22 04 30 999 99.0 99.0  1.96 11.76  7.54 280 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 22 05 00 999 99.0 99.0  1.92 11.76  7.52 278 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 22 05 30 999 99.0 99.0  2.02 11.76  7.69 279 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 22 06 00 999 99.0 99.0  2.19 11.11  7.83 282 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 22 06 30 999 99.0 99.0  1.95 11.11  7.49 285 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 22 07 00 999 99.0 99.0  1.97 11.76  7.84 280 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 22 07 30 999 99.0 99.0  1.77 11.11  7.86 280 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 22 08 00 999 99.0 99.0  1.84 11.11  7.90 278 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 22 08 30 999 99.0 99.0  1.78 11.76  7.75 278 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 22 09 00 999 99.0 99.0  1.87 11.76  7.85 280 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 22 09 30 999 99.0 99.0  1.82 11.11  8.25 282 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 22 10 00 999 99.0 99.0  1.82 11.11  8.43 285 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 22 10 30 999 99.0 99.0  1.76 10.53  8.05 280 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 22 11 00 999 99.0 99.0  1.53 11.76  7.68 279 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 22 11 30 999 99.0 99.0  1.58 10.00  7.75 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 22 12 00 999 99.0 99.0  1.55 11.11  7.76 279 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 22 12 30 999 99.0 99.0  1.68 11.76  8.07 274 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 22 13 00 999 99.0 99.0  1.59 11.76  8.13 278 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 22 13 30 999 99.0 99.0  1.54 10.00  7.94 280 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 22 14 00 999 99.0 99.0  1.61 11.76  8.20 276 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 22 14 30 999 99.0 99.0  1.57 11.76  7.91 277 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 22 15 00 999 99.0 99.0  1.61 10.00  7.98 281 9999.0 999.0  10.5 999.0 99.0 99.00
2021 02 22 15 30 999 99.0 99.0  1.44 11.76  7.94 278 9999.0 999.0  10.5 999.0 99.0 99.00
2021 02 22 16 00 999 99.0 99.0  1.55 11.76  7.99 279 9999.0 999.0  10.4 999.0 99.0 99.00
2021 02 22 16 30 999 99.0 99.0  1.53 11.76  7.95 276 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 22 17 00 999 99.0 99.0  1.55 11.76  7.63 280 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 22 17 30 999 99.0 99.0  1.65 11.11  8.05 279 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 22 18 00 999 99.0 99.0  1.38 11.76  7.47 272 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 22 18 30 999 99.0 99.0  1.55 11.11  7.85 277 9999.0 999.0  11.6 999.0 99.0 99.00
2021 02 22 19 00 999 99.0 99.0  1.52 11.76  7.88 278 9999.0 999.0  11.9 999.0 99.0 99.00
2021 02 22 19 30 999 99.0 99.0  1.60 11.11  7.75 277 9999.0 999.0  11.6 999.0 99.0 99.00
2021 02 22 20 00 999 99.0 99.0  1.56 11.11  7.59 279 9999.0 999.0  11.6 999.0 99.0 99.00
2021 02 22 20 30 999 99.0 99.0  1.68 11.11  7.82 281 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 22 21 00 999 99.0 99.0  1.57 10.53  7.65 283 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 22 21 30 999 99.0 99.0  1.71 11.11  7.85 279 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 22 22 00 999 99.0 99.0  1.59 11.11  7.71 281 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 22 22 30 999 99.0 99.0  1.47 11.76  7.54 272 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 22 23 00 999 99.0 99.0  1.63 11.11  7.84 282 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 22 23 30 999 99.0 99.0  1.58 11.11  7.60 278 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 23 00 00 999 99.0 99.0  1.69 10.53  7.81 278 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 23 00 30 999 99.0 99.0  1.63 10.53  7.38 281 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 23 01 00 999 99.0 99.0  1.55 10.53  6.95 283 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 23 01 30 999 99.0 99.0  1.71 10.00  7.40 286 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 23 02 00 999 99.0 99.0  1.65 10.00  7.22 283 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 02 30 999 99.0 99.0  1.53 10.53  6.93 285 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 03 00 999 99.0 99.0  1.58  9.52  6.81 285 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 03 30 999 99.0 99.0  1.59 10.53  7.13 279 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 04 00 999 99.0 99.0  1.61 10.53  7.56 278 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 04 30 999 99.0 99.0  1.54 10.00  7.19 281 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 05 00 999 99.0 99.0  1.47 11.11  7.12 278 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 05 30 999 99.0 99.0  1.62 10.00  7.67 281 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 06 00 999 99.0 99.0  1.61 11.11  7.63 278 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 06 30 999 99.0 99.0  1.63 10.53  7.56 284 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 07 00 999 99.0 99.0  1.79  9.52  8.04 284 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 07 30 999 99.0 99.0  1.69 10.00  7.88 283 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 08 00 999 99.0 99.0  1.77 10.53  8.40 279 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 08 30 999 99.0 99.0  1.70  8.70  7.94 286 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 09 00 999 99.0 99.0  1.76  9.52  8.08 280 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 09 30 999 99.0 99.0  1.72 11.11  8.57 281 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 10 00 999 99.0 99.0  1.73 15.38  8.27 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 10 30 999 99.0 99.0  1.68 15.38  8.00 273 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 23 11 00 999 99.0 99.0  1.70 13.33  8.01 282 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 23 11 30 999 99.0 99.0  1.75 14.29  8.30 279 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 12 00 999 99.0 99.0  1.62 15.38  8.15 273 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 12 30 999 99.0 99.0  1.59 14.29  7.92 278 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 13 00 999 99.0 99.0  1.63 15.38  8.32 273 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 23 13 30 999 99.0 99.0  1.60 14.29  8.39 277 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 23 14 00 999 99.0 99.0  1.62 14.29  8.74 276 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 23 14 30 999 99.0 99.0  1.68 14.29  8.78 275 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 23 15 00 999 99.0 99.0  1.56 14.29  8.51 277 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 23 15 30 999 99.0 99.0  1.84 13.33  9.21 278 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 23 16 00 999 99.0 99.0  1.85 14.29  8.46 277 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 23 16 30 999 99.0 99.0  1.96 14.29  8.90 280 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 23 17 00 999 99.0 99.0  2.06 14.29  8.56 281 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 23 17 30 999 99.0 99.0  2.04 14.29  8.40 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 18 00 999 99.0 99.0  1.96 11.76  8.21 284 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 19 00 999 99.0 99.0  2.38 14.29  9.21 280 9999.0 999.0  11.5 999.0 99.0 99.00
2021 02 23 19 30 999 99.0 99.0  2.18 14.29  8.64 282 9999.0 999.0  11.5 999.0 99.0 99.00
2021 02 23 20 00 999 99.0 99.0  2.29 13.33  8.17 280 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 23 20 30 999 99.0 99.0  2.30 13.33  8.39 280 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 23 21 00 999 99.0 99.0  2.21 13.33  8.47 278 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 23 21 30 999 99.0 99.0  2.36 14.29  8.56 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 22 00 999 99.0 99.0  2.20 14.29  8.11 279 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 22 30 999 99.0 99.0  2.21 13.33  7.72 278 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 23 00 999 99.0 99.0  2.24 15.38  7.76 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 23 23 30 999 99.0 99.0  2.28 14.29  7.91 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 24 00 00 999 99.0 99.0  2.22 14.29  7.41 278 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 24 00 30 999 99.0 99.0  2.29 14.29  7.51 279 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 24 01 00 999 99.0 99.0  2.23 11.11  7.14 282 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 24 01 30 999 99.0 99.0  2.20 15.38  7.08 273 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 24 02 00 999 99.0 99.0  2.21 15.38  7.19 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 24 02 30 999 99.0 99.0  2.21 10.53  6.96 281 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 03 00 999 99.0 99.0  2.32 13.33  7.25 278 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 03 30 999 99.0 99.0  2.17 14.29  7.23 280 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 04 00 999 99.0 99.0  2.07 12.50  6.94 280 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 04 30 999 99.0 99.0  2.29 14.29  7.59 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 05 00 999 99.0 99.0  2.34 14.29  7.63 280 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 05 30 999 99.0 99.0  2.25 13.33  7.32 278 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 06 00 999 99.0 99.0  2.35 14.29  7.61 281 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 06 30 999 99.0 99.0  2.38 12.50  7.45 281 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 07 00 999 99.0 99.0  2.35 14.29  7.57 281 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 07 30 999 99.0 99.0  2.26 11.11  7.67 286 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 08 00 999 99.0 99.0  2.27 13.33  7.38 278 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 08 30 999 99.0 99.0  2.37 14.29  7.77 276 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 09 00 999 99.0 99.0  2.33 11.11  7.75 282 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 09 30 999 99.0 99.0  2.37 12.50  7.94 279 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 10 00 999 99.0 99.0  2.34 13.33  8.06 276 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 10 30 999 99.0 99.0  2.30 13.33  8.16 277 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 11 00 999 99.0 99.0  2.23 12.50  8.03 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 11 30 999 99.0 99.0  2.36 14.29  8.01 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 12 00 999 99.0 99.0  2.53 12.50  8.26 279 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 12 30 999 99.0 99.0  2.45 13.33  8.17 282 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 13 00 999 99.0 99.0  2.35 10.53  7.64 288 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 13 30 999 99.0 99.0  2.47 12.50  7.95 282 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 14 00 999 99.0 99.0  2.45 13.33  8.05 281 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 14 30 999 99.0 99.0  2.52 13.33  8.14 282 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 24 15 00 999 99.0 99.0  2.43 11.76  8.11 284 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 24 15 30 999 99.0 99.0  2.40 11.11  7.89 286 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 24 16 00 999 99.0 99.0  2.30 14.29  8.09 281 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 16 30 999 99.0 99.0  2.23 11.76  7.93 287 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 17 00 999 99.0 99.0  2.32 11.11  8.02 288 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 17 30 999 99.0 99.0  2.26 12.50  8.17 281 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 18 00 999 99.0 99.0  2.18 13.33  8.06 281 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 24 19 30 999 99.0 99.0  2.20 10.53  8.02 283 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 24 20 00 999 99.0 99.0  2.12 12.50  8.17 280 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 24 20 30 999 99.0 99.0  2.17 13.33  8.26 278 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 24 21 00 999 99.0 99.0  2.16 13.33  7.92 278 9999.0 999.0  11.5 999.0 99.0 99.00
2021 02 24 21 30 999 99.0 99.0  2.16 12.50  8.11 282 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 24 22 00 999 99.0 99.0  2.17 10.53  8.13 289 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 22 30 999 99.0 99.0  2.07 11.76  7.74 283 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 23 00 999 99.0 99.0  2.04 11.76  7.74 287 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 24 23 30 999 99.0 99.0  2.07 13.33  7.80 279 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 25 00 00 999 99.0 99.0  2.04 11.76  7.81 281 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 25 00 30 999 99.0 99.0  1.95 13.33  7.45 275 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 01 00 999 99.0 99.0  1.91 13.33  7.58 280 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 01 30 999 99.0 99.0  2.06 13.33  8.09 274 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 25 02 00 999 99.0 99.0  1.96 13.33  7.61 278 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 02 30 999 99.0 99.0  1.87 13.33  7.23 278 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 03 00 999 99.0 99.0  1.87 13.33  7.47 280 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 03 30 999 99.0 99.0  1.83 12.50  7.46 281 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 04 00 999 99.0 99.0  1.85 13.33  7.73 274 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 25 04 30 999 99.0 99.0  1.78 12.50  8.01 281 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 25 05 00 999 99.0 99.0  1.64 13.33  7.94 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 25 05 30 999 99.0 99.0  1.80 12.50  8.08 280 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 25 06 00 999 99.0 99.0  1.82 12.50  8.31 282 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 25 06 30 999 99.0 99.0  1.96 11.76  8.08 282 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 25 07 00 999 99.0 99.0  1.80 12.50  7.71 283 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 07 30 999 99.0 99.0  1.99 13.33  8.36 279 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 08 00 999 99.0 99.0  1.95 13.33  8.43 283 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 08 30 999 99.0 99.0  1.90 14.29  8.40 276 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 09 00 999 99.0 99.0  1.86 11.11  8.37 285 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 09 30 999 99.0 99.0  1.84 12.50  8.37 280 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 25 10 00 999 99.0 99.0  1.92 11.76  8.71 280 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 25 10 30 999 99.0 99.0  1.87 11.11  8.76 282 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 25 11 00 999 99.0 99.0  1.97 11.76  8.70 283 9999.0 999.0  10.6 999.0 99.0 99.00
2021 02 25 11 30 999 99.0 99.0  1.76 12.50  7.95 282 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 25 12 00 999 99.0 99.0  1.92 11.76  7.80 280 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 12 30 999 99.0 99.0  1.99 10.53  8.12 287 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 13 00 999 99.0 99.0  1.86 14.29  8.02 282 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 13 30 999 99.0 99.0  1.85 14.29  8.10 281 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 25 14 00 999 99.0 99.0  1.95 14.29  8.62 268 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 25 14 30 999 99.0 99.0  1.77 14.29  8.60 267 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 25 15 00 999 99.0 99.0  1.79 10.00  8.27 286 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 25 15 30 999 99.0 99.0  1.64 13.33  8.24 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 16 00 999 99.0 99.0  1.68 13.33  8.13 277 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 16 30 999 99.0 99.0  1.66 14.29  8.38 268 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 17 30 999 99.0 99.0  1.61 14.29  8.26 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 25 18 00 999 99.0 99.0  1.49 14.29  7.62 261 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 25 18 30 999 99.0 99.0  1.59 13.33  7.91 270 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 19 00 999 99.0 99.0  1.60 13.33  8.16 272 9999.0 999.0  11.3 999.0 99.0 99.00
2021 02 25 19 30 999 99.0 99.0  1.51 13.33  7.95 273 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 25 20 00 999 99.0 99.0  1.59 13.33  7.91 278 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 25 20 30 999 99.0 99.0  1.58 13.33  8.17 273 9999.0 999.0  11.5 999.0 99.0 99.00
2021 02 25 21 00 999 99.0 99.0  1.57 12.50  7.74 278 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 25 21 30 999 99.0 99.0  1.63 14.29  7.94 272 9999.0 999.0  11.4 999.0 99.0 99.00
2021 02 25 22 00 999 99.0 99.0  1.81 13.33  7.81 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 25 22 30 999 99.0 99.0  1.85 13.33  8.20 273 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 23 00 999 99.0 99.0  1.71 13.33  7.76 273 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 25 23 30 999 99.0 99.0  1.77  9.52  7.54 284 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 26 00 00 999 99.0 99.0  1.77 10.00  7.59 286 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 26 00 30 999 99.0 99.0  1.60 13.33  7.73 260 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 26 01 00 999 99.0 99.0  1.69 14.29  7.74 274 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 01 30 999 99.0 99.0  1.60 11.76  7.04 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 02 00 999 99.0 99.0  1.72 14.29  7.06 269 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 02 30 999 99.0 99.0  1.77 13.33  6.69 270 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 03 00 999 99.0 99.0  1.77  9.52  6.37 283 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 03 30 999 99.0 99.0  1.86  9.52  6.60 287 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 04 00 999 99.0 99.0  1.95 10.53  6.57 281 9999.0 999.0  11.2 999.0 99.0 99.00
2021 02 26 04 30 999 99.0 99.0  1.97  9.52  6.40 282 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 26 05 00 999 99.0 99.0  2.09  9.09  6.39 287 9999.0 999.0  11.1 999.0 99.0 99.00
2021 02 26 05 30 999 99.0 99.0  2.17 10.53  6.38 282 9999.0 999.0  11.0 999.0 99.0 99.00
2021 02 26 06 00 999 99.0 99.0  2.15  9.09  6.44 283 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 26 06 30 999 99.0 99.0  2.06  9.09  6.35 283 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 26 07 00 999 99.0 99.0  2.05  9.09  6.24 284 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 26 07 30 999 99.0 99.0  2.05  9.09  6.30 287 9999.0 999.0  10.9 999.0 99.0 99.00
2021 02 26 08 00 999 99.0 99.0  2.10  9.09  6.76 286 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 08 30 999 99.0 99.0  2.06  9.09  6.57 289 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 09 00 999 99.0 99.0  2.04  8.70  6.65 289 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 09 30 999 99.0 99.0  2.08 10.00  6.71 283 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 10 00 999 99.0 99.0  2.08  9.09  6.87 285 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 10 30 999 99.0 99.0  2.07  9.09  6.84 288 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 11 00 999 99.0 99.0  1.88  9.52  6.41 280 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 11 30 999 99.0 99.0  1.96  9.52  6.67 282 9999.0 999.0  10.8 999.0 99.0 99.00
2021 02 26 12 00 999 99.0 99.0  2.04  9.09  6.69 284 9999.0 999.0  10.7 999.0 99.0 99.00
2021 02 26 12 30 999 99.0 99.0  2.08  9.09  6.73 286 9999.0 999.0  11.0 999.0 99.0 99.00
